,Timestamp,Prediction,Actual
0,2020-09-01 00:00:00,594.596801757813,637.03
1,2020-09-01 01:00:00,489.138916015625,630.91
2,2020-09-01 02:00:00,458.059631347656,607.61
3,2020-09-01 03:00:00,438.400329589844,593.64
4,2020-09-01 04:00:00,450.230590820313,582.3
5,2020-09-01 05:00:00,480.337280273438,574.13
6,2020-09-01 06:00:00,523.186828613281,602.59
7,2020-09-01 07:00:00,578.347534179688,551.53
8,2020-09-01 08:00:00,639.343139648438,555.12
9,2020-09-01 09:00:00,695.987670898438,558.61
10,2020-09-01 10:00:00,740.670532226563,550.95
11,2020-09-01 11:00:00,767.942626953125,557.88
12,2020-09-01 12:00:00,783.3076171875,567.12
13,2020-09-01 13:00:00,796.015502929687,573.69
14,2020-09-01 14:00:00,797.058837890625,575.03
15,2020-09-01 15:00:00,786.068237304688,590.14
16,2020-09-01 16:00:00,777.779907226563,605.97
17,2020-09-01 17:00:00,764.525634765625,595.4
18,2020-09-01 18:00:00,741.950744628906,576.91
19,2020-09-01 19:00:00,716.3232421875,616.6
20,2020-09-01 20:00:00,691.255493164063,633.16
21,2020-09-01 21:00:00,662.726440429688,665.91
22,2020-09-01 22:00:00,628.505004882813,664.72
23,2020-09-01 23:00:00,591.4072265625,655.45
24,2020-09-02 00:00:00,553.936889648438,707.12
25,2020-09-02 01:00:00,516.420959472656,661.16
26,2020-09-02 02:00:00,479.071105957031,654.29
27,2020-09-02 03:00:00,453.132873535156,625.15
28,2020-09-02 04:00:00,449.719299316406,598.04
29,2020-09-02 05:00:00,463.556335449219,592.66
30,2020-09-02 06:00:00,485.352905273438,604.22
31,2020-09-02 07:00:00,511.835571289063,642.82
32,2020-09-02 08:00:00,541.9345703125,643.63
33,2020-09-02 09:00:00,572.034423828125,555.79
34,2020-09-02 10:00:00,597.479125976563,570.84
35,2020-09-02 11:00:00,614.786315917969,602.8
36,2020-09-02 12:00:00,623.291076660156,614.79
37,2020-09-02 13:00:00,626.31787109375,609.31
38,2020-09-02 14:00:00,627.193237304688,638.98
39,2020-09-02 15:00:00,626.488403320313,713.63
40,2020-09-02 16:00:00,625.873779296875,694.03
41,2020-09-02 17:00:00,622.826477050781,716.92
42,2020-09-02 18:00:00,613.234252929688,705.24
43,2020-09-02 19:00:00,599.068725585938,686.32
44,2020-09-02 20:00:00,582.459411621094,711.46
45,2020-09-02 21:00:00,563.076782226563,726.98
46,2020-09-02 22:00:00,541.275451660156,775.33
47,2020-09-02 23:00:00,519.0107421875,726.39
48,2020-09-03 00:00:00,497.361022949219,700.56
49,2020-09-03 01:00:00,476.135009765625,683.79
50,2020-09-03 02:00:00,455.173034667969,623.59
51,2020-09-03 03:00:00,440.212829589844,619.66
52,2020-09-03 04:00:00,440.782836914063,607.53
53,2020-09-03 05:00:00,456.148864746094,629.61
54,2020-09-03 06:00:00,477.72802734375,679.45
55,2020-09-03 07:00:00,500.617065429688,684.69
56,2020-09-03 08:00:00,524.305053710938,605.3
57,2020-09-03 09:00:00,546.947204589844,626.93
58,2020-09-03 10:00:00,565.046936035156,656.18
59,2020-09-03 11:00:00,576.616027832031,611.9
60,2020-09-03 12:00:00,583.073303222656,669.04
61,2020-09-03 13:00:00,588.570678710938,687.39
62,2020-09-03 14:00:00,595.718505859375,672.03
63,2020-09-03 15:00:00,600.940612792969,695.33
64,2020-09-03 16:00:00,602.309997558594,702.19
65,2020-09-03 17:00:00,604.56591796875,687.2
66,2020-09-03 18:00:00,603.28173828125,694.23
67,2020-09-03 19:00:00,595.027587890625,688.93
68,2020-09-03 20:00:00,585.704833984375,712.64
69,2020-09-03 21:00:00,578.157897949219,793.16
70,2020-09-03 22:00:00,569.36767578125,847.52
71,2020-09-03 23:00:00,556.181030273438,801.52
72,2020-09-04 00:00:00,537.645751953125,678.09
73,2020-09-04 01:00:00,516.979370117187,677.07
74,2020-09-04 02:00:00,502.424560546875,652.76
75,2020-09-04 03:00:00,498.614685058594,637.69
76,2020-09-04 04:00:00,505.327514648438,615.86
77,2020-09-04 05:00:00,520.847290039063,623.55
78,2020-09-04 06:00:00,544.155639648438,598.3
79,2020-09-04 07:00:00,575.746459960938,614.87
80,2020-09-04 08:00:00,611.953002929688,615.16
81,2020-09-04 09:00:00,645.835083007813,595.1
82,2020-09-04 10:00:00,673.622802734375,582.59
83,2020-09-04 11:00:00,694.8134765625,585.06
84,2020-09-04 12:00:00,711.006469726563,588.58
85,2020-09-04 13:00:00,725.669921875,603.36
86,2020-09-04 14:00:00,740.29443359375,604.47
87,2020-09-04 15:00:00,751.022644042969,626.2
88,2020-09-04 16:00:00,752.803100585938,647.66
89,2020-09-04 17:00:00,746.195678710938,640.73
90,2020-09-04 18:00:00,732.455932617188,639.39
91,2020-09-04 19:00:00,710.581176757813,633.77
92,2020-09-04 20:00:00,685.328247070312,664.2
93,2020-09-04 21:00:00,662.943603515625,660.42
94,2020-09-04 22:00:00,640.78125,657.36
95,2020-09-04 23:00:00,612.147216796875,677.77
96,2020-09-05 00:00:00,577.722839355469,647.11
97,2020-09-05 01:00:00,545.865661621094,635.08
98,2020-09-05 02:00:00,523.614929199219,606.6
99,2020-09-05 03:00:00,509.636535644531,595.04
100,2020-09-05 04:00:00,501.6103515625,583.78
101,2020-09-05 05:00:00,498.806213378906,577.64
102,2020-09-05 06:00:00,500.532104492187,606.4
103,2020-09-05 07:00:00,508.510131835938,592.2
104,2020-09-05 08:00:00,522.645568847656,546.41
105,2020-09-05 09:00:00,539.142761230469,515.98
106,2020-09-05 10:00:00,555.736938476563,504.64
107,2020-09-05 11:00:00,570.733459472656,509.47
108,2020-09-05 12:00:00,580.22705078125,535.64
109,2020-09-05 13:00:00,582.110473632813,520.41
110,2020-09-05 14:00:00,580.109985351563,509.29
111,2020-09-05 15:00:00,574.171875,522.41
112,2020-09-05 16:00:00,562.990905761719,556.98
113,2020-09-05 17:00:00,553.090026855469,528.21
114,2020-09-05 18:00:00,549.609069824219,551.33
115,2020-09-05 19:00:00,549.794006347656,569.55
116,2020-09-05 20:00:00,551.718078613281,629.43
117,2020-09-05 21:00:00,553.662048339844,630.87
118,2020-09-05 22:00:00,549.51513671875,610.04
119,2020-09-05 23:00:00,535.977355957031,589.73
120,2020-09-06 00:00:00,515.762756347656,525.45
121,2020-09-06 01:00:00,495.29833984375,501.13
122,2020-09-06 02:00:00,479.878234863281,495.84
123,2020-09-06 03:00:00,468.080200195313,491.58
124,2020-09-06 04:00:00,456.729248046875,482.63
125,2020-09-06 05:00:00,445.671325683594,480.6
126,2020-09-06 06:00:00,435.834594726563,476.55
127,2020-09-06 07:00:00,429.091430664063,469.74
128,2020-09-06 08:00:00,429.130432128906,441.83
129,2020-09-06 09:00:00,437.817321777344,446.36
130,2020-09-06 10:00:00,453.005981445313,434.14
131,2020-09-06 11:00:00,469.764587402344,439.39
132,2020-09-06 12:00:00,481.902526855469,443.14
133,2020-09-06 13:00:00,486.225830078125,442.83
134,2020-09-06 14:00:00,486.8935546875,444.99
135,2020-09-06 15:00:00,485.551452636719,443.71
136,2020-09-06 16:00:00,485.771301269531,452.17
137,2020-09-06 17:00:00,494.413330078125,455.46
138,2020-09-06 18:00:00,510.809753417969,468.13
139,2020-09-06 19:00:00,527.599182128906,486.93
140,2020-09-06 20:00:00,543.227172851563,519.03
141,2020-09-06 21:00:00,557.514404296875,532.78
142,2020-09-06 22:00:00,564.356567382812,529.36
143,2020-09-06 23:00:00,559.268371582031,540.17
144,2020-09-07 00:00:00,542.628295898438,498.98
145,2020-09-07 01:00:00,516.801513671875,491.62
146,2020-09-07 02:00:00,487.728881835938,485.87
147,2020-09-07 03:00:00,463.98583984375,476.39
148,2020-09-07 04:00:00,451.869934082031,475.36
149,2020-09-07 05:00:00,455.591918945312,476.19
150,2020-09-07 06:00:00,473.333374023438,487.1
151,2020-09-07 07:00:00,501.704162597656,509.02
152,2020-09-07 08:00:00,540.278198242187,511.9
153,2020-09-07 09:00:00,586.439575195313,509.63
154,2020-09-07 10:00:00,631.561645507813,496.35
155,2020-09-07 11:00:00,666.31494140625,505.64
156,2020-09-07 12:00:00,685.325988769531,516.93
157,2020-09-07 13:00:00,695.8134765625,522.56
158,2020-09-07 14:00:00,701.635498046875,529.51
159,2020-09-07 15:00:00,697.010681152344,519.52
160,2020-09-07 16:00:00,688.753051757813,535.29
161,2020-09-07 17:00:00,684.041198730469,557.04
162,2020-09-07 18:00:00,674.144348144531,542.32
163,2020-09-07 19:00:00,656.296203613281,540.69
164,2020-09-07 20:00:00,638.653930664063,565.71
165,2020-09-07 21:00:00,622.864074707031,571.54
166,2020-09-07 22:00:00,603.687561035156,566.56
167,2020-09-07 23:00:00,580.051086425781,568.25
