,Timestamp,Total
123,2020-12-12 03:00:00,564.6207885742188
124,2020-12-12 04:00:00,585.4452514648438
125,2020-12-12 05:00:00,602.5428466796875
126,2020-12-12 06:00:00,609.6998901367188
127,2020-12-12 07:00:00,607.5265502929688
128,2020-12-12 08:00:00,600.4428100585938
129,2020-12-12 09:00:00,587.822998046875
130,2020-12-12 10:00:00,574.3477783203125
131,2020-12-12 11:00:00,567.8458251953125
132,2020-12-12 12:00:00,566.322509765625
133,2020-12-12 13:00:00,565.28564453125
134,2020-12-12 14:00:00,564.8895874023438
135,2020-12-12 15:00:00,559.2840576171875
136,2020-12-12 16:00:00,542.5964965820312
137,2020-12-12 17:00:00,516.2166137695312
138,2020-12-12 18:00:00,486.83172607421875
139,2020-12-12 19:00:00,463.03985595703125
140,2020-12-12 20:00:00,446.9306640625
141,2020-12-12 21:00:00,433.9847412109375
142,2020-12-12 22:00:00,422.12689208984375
143,2020-12-12 23:00:00,411.845458984375
144,2020-12-13 00:00:00,403.16729736328125
145,2020-12-13 01:00:00,397.66046142578125
146,2020-12-13 02:00:00,398.9600830078125
147,2020-12-13 03:00:00,408.2669677734375
148,2020-12-13 04:00:00,423.577880859375
149,2020-12-13 05:00:00,441.71075439453125
150,2020-12-13 06:00:00,457.1866455078125
151,2020-12-13 07:00:00,464.46795654296875
152,2020-12-13 08:00:00,464.800048828125
153,2020-12-13 09:00:00,461.90057373046875
154,2020-12-13 10:00:00,461.29498291015625
155,2020-12-13 11:00:00,469.69207763671875
156,2020-12-13 12:00:00,488.35943603515625
157,2020-12-13 13:00:00,511.6004638671875
158,2020-12-13 14:00:00,535.1627807617188
159,2020-12-13 15:00:00,554.0956420898438
160,2020-12-13 16:00:00,561.261962890625
161,2020-12-13 17:00:00,553.1229248046875
162,2020-12-13 18:00:00,530.4814453125
163,2020-12-13 19:00:00,498.81439208984375
164,2020-12-13 20:00:00,467.64227294921875
165,2020-12-13 21:00:00,443.91619873046875
166,2020-12-13 22:00:00,434.24774169921875
167,2020-12-13 23:00:00,442.1693115234375
