,Timestamp,Ending
121,2020-12-12 01:00:00,52.46396255493164
122,2020-12-12 02:00:00,52.217735290527344
123,2020-12-12 03:00:00,52.1536979675293
124,2020-12-12 04:00:00,52.30297088623047
125,2020-12-12 05:00:00,52.68490219116211
126,2020-12-12 06:00:00,53.23347854614258
127,2020-12-12 07:00:00,53.88610076904297
128,2020-12-12 08:00:00,54.620853424072266
129,2020-12-12 09:00:00,55.385005950927734
130,2020-12-12 10:00:00,56.12584686279297
131,2020-12-12 11:00:00,56.808284759521484
132,2020-12-12 12:00:00,57.44728088378906
133,2020-12-12 13:00:00,58.00646209716797
134,2020-12-12 14:00:00,58.384464263916016
135,2020-12-12 15:00:00,58.5059700012207
136,2020-12-12 16:00:00,58.398807525634766
137,2020-12-12 17:00:00,58.12432098388672
138,2020-12-12 18:00:00,57.7457275390625
139,2020-12-12 19:00:00,57.347900390625
140,2020-12-12 20:00:00,56.92531967163086
141,2020-12-12 21:00:00,56.40280532836914
142,2020-12-12 22:00:00,55.79686737060547
143,2020-12-12 23:00:00,55.1873664855957
144,2020-12-13 00:00:00,54.6097526550293
145,2020-12-13 01:00:00,54.036598205566406
146,2020-12-13 02:00:00,53.457252502441406
147,2020-12-13 03:00:00,52.94071960449219
148,2020-12-13 04:00:00,52.613922119140625
149,2020-12-13 05:00:00,52.59129333496094
150,2020-12-13 06:00:00,52.877708435058594
151,2020-12-13 07:00:00,53.38249969482422
152,2020-12-13 08:00:00,54.05546951293945
153,2020-12-13 09:00:00,54.86489486694336
154,2020-12-13 10:00:00,55.732818603515625
155,2020-12-13 11:00:00,56.564605712890625
156,2020-12-13 12:00:00,57.33092498779297
157,2020-12-13 13:00:00,58.020111083984375
158,2020-12-13 14:00:00,58.60133361816406
159,2020-12-13 15:00:00,59.023834228515625
160,2020-12-13 16:00:00,59.29343795776367
161,2020-12-13 17:00:00,59.42430877685547
162,2020-12-13 18:00:00,59.34882736206055
163,2020-12-13 19:00:00,59.0462646484375
164,2020-12-13 20:00:00,58.558658599853516
165,2020-12-13 21:00:00,57.91150665283203
166,2020-12-13 22:00:00,57.283302307128906
167,2020-12-13 23:00:00,56.7994499206543
